"","x"
"MB2T0",0.0116846620322438
"MB2T1",0.00339094290089696
"MB2T2",0.00661669936706263
"MB2T3",0.00321318481962349
"MB2T4",0.00226727347952007
"MB2T5",0.00111170220021552
"MB2T6",0.000559890821289848
"MB2T7",0.000354459793428709
"MB3T0",0.00957274406100426
"MB3T1",0.00257643856428436
"MB3T2",0.00174353991841298
"MB3T3",0.00620654613747017
"MB3T4",0.0046898509925739
"MB3T5",0.00324496095006312
"MB3T6",0.000605715850793751
"MB3T7",0.000872580825595704
