"","x"
"MB2T0",0.000953179181251952
"MB2T1",0.000628965215488952
"MB2T2",0.000533604787666341
"MB2T3",0.000261359530782772
"MB2T4",0.000206868018204386
"MB2T5",0.000197787508013804
"MB2T6",0.000153969975854708
"MB2T7",8.86149483571773e-05
"MB3T0",0.000716071406138114
"MB3T1",0.000519085902386529
"MB3T2",0.000432557613346732
"MB3T3",0.000340877663508725
"MB3T4",0.000248750182012328
"MB3T5",0.000187209285580565
"MB3T6",0
"MB3T7",5.03412014766752e-05
