"","x"
"MB2T0",0.00396062383934001
"MB2T1",0.00355502078319842
"MB2T2",0.00171574462495793
"MB2T3",0.000822513817463429
"MB2T4",0.000388911874224245
"MB2T5",0.00051151941727708
"MB2T6",0.000279945410644924
"MB2T7",0.000157537685968315
"MB3T0",0.00346729312445824
"MB3T1",0.00366525289611952
"MB3T2",0.00197645555636891
"MB3T3",0.000289424431280993
"MB3T4",0.000242683104402271
"MB3T5",0.000206410237947802
"MB3T6",0.000247553434672229
"MB3T7",0.000139836670768542
