"","x"
"B1T0",0.0242869024903371
"B1T1",0.0319354419330275
"B2T0",0.0250240224100585
"B2T1",0.0272512805597298
"B2T2",0.0270388719512195
"B2T3",0.0454545454545455
"B2T4",0.0408746169737809
"B2T5",0.030066800177417
"B2T6",0.0293727933370094
"B2T7",0.0365440608473468
"B2T8",0.0274887202357666
"B3T0",0.0201648210146794
"B3T1",0.0259645674473294
"B3T2",0.0347130867521237
"B3T3",0.0337538165622461
"B3T5",0.0296578788317315
"B3T6",0.031121973519948
"B3T7",0.0242541220171709
"B3T8",0.0305041513755498
